userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,19.215042114257812) (1394,18.65546989440918) (3501,18.620258331298828) (51,17.978286743164062)* (187,17.931753158569336) (1073,17.878080368041992) (70,17.830984115600586)* (1014,17.715566635131836) (1713,17.70746612548828) (238,17.70488739013672) (59,17.322528839111328)* (511,17.299755096435547) (1464,17.22531509399414) (1833,17.193639755249023) (155,17.178936004638672) (993,17.085351943969727) (3992,17.044742584228516) (1098,16.91805076599121) (1824,16.87924575805664) (1836,16.81615447998047)
110: (374,16.189664840698242) (375,15.820632934570312) (9013,15.172473907470703) (5574,15.1632080078125) (4561,15.148591041564941) (1918,15.024316787719727)* (8398,14.619234085083008) (10809,14.5162935256958) (3404,14.316072463989258) (466,14.051017761230469) (388,13.978967666625977)* (410,13.94836139678955) (2102,13.883763313293457)* (3324,13.839875221252441) (7620,13.795256614685059) (9199,13.791770935058594) (1452,13.788323402404785) (1910,13.668509483337402) (386,13.647536277770996) (2806,13.569991111755371)*
111: (757,16.013856887817383) (56,15.730708122253418) (56,15.730708122253418) (420,15.522536277770996) (154,15.35676383972168) (1398,15.214104652404785) (2582,15.142975807189941) (605,15.087034225463867) (441,15.074667930603027)* (755,14.975369453430176) (7324,14.935515403747559) (3767,14.878096580505371) (1745,14.761714935302734) (1978,14.444595336914062) (3686,14.349265098571777) (748,14.34591007232666) (1787,14.261345863342285) (159,14.255352020263672) (190,14.085237503051758) (210,14.049295425415039)
113: (707,17.091873168945312)* (198,15.772261619567871)* (843,15.635061264038086) (2835,15.33456802368164)* (724,15.124947547912598) (2794,14.986891746520996) (966,14.96936321258545) (489,14.92766284942627) (2352,14.889532089233398) (1351,14.841378211975098) (517,14.819233894348145) (808,14.766170501708984) (503,14.759063720703125) (978,14.754201889038086) (176,14.713250160217285)* (920,14.703054428100586)* (9334,14.596835136413574) (918,14.544163703918457) (1672,14.527621269226074) (500,14.478967666625977)
114: (1249,17.83060073852539)* (1412,17.579999923706055)* (1244,17.292076110839844) (732,17.11174774169922) (951,16.958019256591797)* (1415,16.5035400390625) (562,16.269899368286133)* (724,16.22600555419922) (1416,16.176969528198242) (2786,16.13359832763672) (234,15.991235733032227) (1122,15.95596981048584) (1414,15.936782836914062) (1513,15.930632591247559) (952,15.84951114654541) (1369,15.838643074035645)* (220,15.697263717651367) (707,15.549051284790039) (2834,15.514715194702148) (712,15.364126205444336)
115: (583,18.831586837768555) (8126,17.716949462890625) (565,17.620197296142578) (582,16.686508178710938) (6958,16.582592010498047) (581,16.47393226623535) (8127,16.431169509887695) (2864,16.41634178161621)* (580,16.21383285522461) (13033,16.154083251953125) (5660,16.1326904296875) (8111,16.12417221069336) (7056,16.102371215820312) (572,15.912237167358398) (567,15.787190437316895) (11885,15.77116870880127) (3024,15.689916610717773) (3230,15.546627044677734) (1422,15.491822242736816) (569,15.31779670715332)
116: (3227,17.994033813476562) (267,17.35259437561035)* (4586,17.09864044189453) (278,16.939332962036133) (1613,16.659709930419922)* (330,16.4577693939209) (331,16.089366912841797) (1979,15.85248851776123) (468,15.784076690673828) (3357,15.695745468139648) (2247,15.476557731628418) (3317,15.467443466186523) (6288,15.447053909301758) (4588,15.21299934387207) (4596,15.185284614562988) (4599,15.118415832519531) (4592,15.089418411254883) (2976,15.088133811950684) (4593,15.085240364074707) (4583,15.062344551086426)
117: (1464,17.753154754638672) (993,16.669097900390625) (187,16.55050277709961)* (77,15.792173385620117) (77,15.792173385620117) (1081,15.716388702392578) (3302,15.632180213928223) (959,15.598522186279297) (511,15.368282318115234) (601,15.344866752624512) (712,14.976723670959473) (192,14.655513763427734)* (1013,14.600249290466309) (2444,14.561018943786621) (85,14.510467529296875) (599,14.46699047088623) (3201,14.352039337158203) (3920,14.35130500793457) (1122,14.350109100341797) (155,14.230782508850098)
118: (1854,18.061124801635742) (806,17.993650436401367) (835,17.67010498046875) (500,16.94963836669922) (2843,16.6022891998291) (953,16.59849739074707) (488,16.44580841064453)* (371,16.414308547973633) (486,16.28961181640625) (2794,16.28644371032715) (497,16.237213134765625) (4171,16.13080406188965) (518,15.918729782104492) (490,15.753634452819824) (1874,15.689248085021973) (1905,15.650528907775879) (408,15.566107749938965) (3240,15.51124382019043) (834,15.506609916687012)* (966,15.50382137298584)
119: (824,17.642314910888672)* (812,17.14409065246582)* (25,17.07111167907715) (846,16.826934814453125) (1992,16.622034072875977) (506,16.555238723754883) (15,16.38510513305664) (6289,16.166635513305664) (937,16.10873794555664) (815,15.882326126098633) (2006,15.783712387084961) (957,15.774846076965332) (4971,15.65762996673584) (707,15.582630157470703) (2765,15.495230674743652) (8,15.476020812988281) (710,15.474024772644043) (2744,15.448832511901855) (4612,15.349355697631836) (806,15.338615417480469)*
120: (466,15.36855697631836) (89,15.136974334716797) (679,14.449119567871094) (325,14.354948997497559) (302,14.041022300720215) (680,13.855175971984863) (324,13.750871658325195) (681,13.667141914367676) (544,13.610474586486816) (318,13.591904640197754) (306,13.461881637573242) (293,13.443412780761719)* (528,13.416024208068848) (464,13.302643775939941) (1934,12.960164070129395)* (686,12.953314781188965) (257,12.841887474060059)* (349,12.824872016906738) (298,12.798640251159668) (294,12.786515235900879)*
121: (679,15.203661918640137) (333,15.03447151184082)* (4474,14.963515281677246) (344,14.874321937561035) (498,14.776372909545898) (466,14.719966888427734) (464,14.257723808288574) (646,14.013165473937988)* (355,13.96382999420166) (455,13.788774490356445) (157,13.723374366760254) (3393,13.705207824707031) (544,13.686882019042969) (161,13.680533409118652)* (304,13.617368698120117) (291,13.517748832702637) (3378,13.422160148620605) (2986,13.408649444580078)* (2548,13.326007843017578) (67,13.311351776123047)
122: (4251,17.117767333984375) (1426,16.577877044677734) (1639,16.208688735961914) (554,16.1607723236084) (3458,15.960958480834961) (585,15.87972640991211) (733,15.717048645019531) (7527,15.684378623962402) (1413,15.654695510864258) (1806,15.633695602416992) (2973,15.615697860717773) (2265,15.499032020568848) (10748,15.496837615966797) (868,15.476907730102539) (2855,15.456669807434082) (1242,15.434259414672852) (2786,15.390050888061523) (2459,15.316567420959473) (2898,15.263175010681152) (1412,15.227603912353516)
123: (770,14.464723587036133) (2574,13.921592712402344) (1195,13.884135246276855)* (2850,13.875513076782227) (3248,13.804062843322754) (217,13.56587028503418) (2829,13.56279468536377) (3685,13.521909713745117) (2847,13.487992286682129) (757,13.435961723327637) (512,13.394742965698242) (419,13.383026123046875) (3707,13.295583724975586) (154,13.242352485656738) (223,13.171024322509766) (5966,13.155797004699707) (9672,13.087234497070312) (7665,13.063031196594238) (5547,12.95131778717041) (755,12.909198760986328)
124: (405,16.07831382751465) (198,16.047222137451172)* (726,15.897546768188477) (1913,15.782672882080078) (517,15.656357765197754) (1714,15.591826438903809) (10430,15.503454208374023) (2835,15.486316680908203) (3367,15.416688919067383) (2014,15.18596076965332) (930,15.145804405212402) (1797,15.066057205200195) (2735,14.99998664855957) (11939,14.894794464111328) (3833,14.887656211853027) (157,14.753904342651367)* (6246,14.652124404907227) (487,14.570345878601074) (11170,14.56015396118164) (1789,14.542303085327148)
125: (227,18.6092529296875)* (1244,18.603273391723633) (718,18.25319480895996) (220,17.52072525024414) (230,17.411888122558594) (1464,16.984769821166992) (157,16.966413497924805) (1686,16.822071075439453) (234,16.743148803710938) (190,16.654354095458984) (412,16.5489501953125) (5249,16.54707145690918) (985,16.278566360473633) (202,16.19033432006836) (986,16.16200065612793) (89,16.0211238861084)* (735,15.986467361450195) (868,15.839776039123535) (585,15.748005867004395) (65,15.720577239990234)*
126: (679,17.493741989135742) (344,17.047168731689453) (680,16.981388092041016)* (291,16.788522720336914) (302,16.483938217163086) (538,16.448408126831055) (461,16.317153930664062) (362,16.243717193603516) (542,16.108936309814453) (65,16.09687042236328) (65,16.09687042236328) (324,16.04173469543457) (701,16.03593635559082) (293,16.01014518737793) (378,15.918548583984375) (1470,15.815666198730469) (4716,15.808500289916992) (190,15.748452186584473) (55,15.703009605407715)* (689,15.699601173400879)
127: (707,16.27576446533203) (497,15.868865013122559)* (230,15.708548545837402) (405,15.526782989501953) (1406,15.50441837310791) (1914,15.340619087219238) (706,15.164179801940918) (488,15.026679992675781) (1186,14.967408180236816) (982,14.958245277404785) (176,14.92647647857666) (1091,14.90714168548584) (1650,14.900266647338867) (377,14.851109504699707) (724,14.844975471496582) (3427,14.828269958496094) (198,14.811409950256348) (536,14.540972709655762) (917,14.444090843200684) (190,14.442749977111816)
128: (1772,16.87525749206543) (697,16.78038787841797) (1383,16.504419326782227) (961,16.320655822753906) (2632,16.186046600341797) (962,16.01261329650879)* (3466,15.840126037597656) (1375,15.640254020690918) (3119,15.517775535583496)* (316,15.307185173034668) (171,15.200130462646484) (204,15.158337593078613) (715,15.110060691833496) (3681,15.01293659210205) (2616,14.955891609191895) (3110,14.944581031799316)* (2277,14.92825984954834) (3081,14.840081214904785) (2544,14.767632484436035) (9470,14.762757301330566)
129: (291,15.26010799407959) (289,14.589433670043945)* (288,14.52077579498291)* (292,14.400134086608887)* (333,14.279316902160645)* (679,14.156664848327637) (300,14.130972862243652)* (1934,13.905794143676758) (298,13.727618217468262) (680,13.695884704589844) (2094,13.616581916809082) (461,13.436905860900879)* (701,13.42349910736084) (378,13.340649604797363) (532,13.32483959197998) (906,13.279535293579102)* (97,13.202109336853027) (2521,13.13548469543457) (301,13.013017654418945) (311,12.975534439086914)
130: (291,17.052875518798828) (302,16.5583438873291) (295,16.43528938293457)* (679,15.789859771728516) (310,15.726729393005371) (326,15.621039390563965)* (294,15.554990768432617)* (344,15.26834774017334)* (523,15.206844329833984)* (2523,15.17841911315918) (301,15.14151668548584) (466,15.114917755126953) (318,15.074925422668457) (316,14.986410140991211) (306,14.93236255645752) (3081,14.928359985351562) (1243,14.87767505645752) (340,14.767536163330078) (906,14.742691993713379)* (786,14.592829704284668)
131: (3019,17.77313804626465) (619,16.46002960205078) (4108,16.459434509277344) (2699,16.114673614501953) (2668,15.942988395690918) (2459,15.872856140136719) (10394,15.810569763183594) (11033,15.801250457763672) (6046,15.783717155456543) (3355,15.755072593688965) (2605,15.715455055236816) (7900,15.58987045288086) (6335,15.529706954956055) (605,15.522268295288086) (1622,15.505671501159668) (3227,15.490225791931152) (4062,15.414237976074219) (5040,15.402575492858887) (2818,15.385961532592773) (11204,15.367589950561523)
132: (288,16.10120964050293)* (300,15.778895378112793)* (289,15.515131950378418)* (679,14.647159576416016) (292,14.552889823913574) (291,14.069989204406738) (328,13.879992485046387) (1037,13.743266105651855) (161,13.645233154296875) (458,13.468770027160645) (386,13.401078224182129) (324,13.384252548217773) (1934,13.234650611877441) (1042,13.214011192321777) (349,13.132831573486328)* (298,13.090324401855469) (67,13.081108093261719) (67,13.081108093261719) (257,13.047938346862793)* (543,12.972573280334473)*
133: (466,16.94774055480957)* (679,16.293697357177734)* (344,16.21265983581543) (306,15.877376556396484)* (299,15.469965934753418) (544,15.041912078857422)* (542,15.015613555908203) (318,14.775309562683105) (681,14.76940631866455)* (1032,14.69859790802002) (55,14.639270782470703) (790,14.605573654174805) (543,14.550905227661133)* (458,14.530872344970703) (802,14.508081436157227)* (321,14.490352630615234) (1037,14.46630859375) (301,14.461097717285156) (298,14.437276840209961) (646,14.370464324951172)*
134: (466,16.64318084716797)* (295,16.569599151611328) (89,16.52520751953125)* (461,16.44913101196289) (161,16.206985473632812) (646,16.039466857910156) (802,15.950490951538086) (300,15.927176475524902) (541,15.871637344360352) (318,15.78105354309082) (701,15.760305404663086)* (686,15.719551086425781)* (1037,15.681421279907227) (333,15.593706130981445) (1453,15.511877059936523) (352,15.391497611999512) (4814,15.323946952819824) (306,15.035810470581055) (302,14.96941089630127) (679,14.84080982208252)
135: (3367,17.017711639404297) (5079,16.548555374145508) (1797,16.313796997070312) (450,15.930720329284668) (1114,15.705652236938477) (1298,15.6297025680542) (504,15.513564109802246) (522,15.430265426635742) (1062,15.407757759094238) (39,15.129581451416016) (6548,15.011256217956543) (2038,14.845989227294922) (4136,14.738221168518066) (378,14.669608116149902) (10430,14.603874206542969) (7,14.582993507385254) (374,14.478175163269043) (5459,14.331311225891113) (532,14.327767372131348) (3184,14.320942878723145)*
136: (288,16.270235061645508)* (295,15.95849609375)* (311,15.744952201843262) (302,15.6278657913208)* (300,15.605621337890625) (461,15.269614219665527) (294,15.018957138061523)* (55,14.934556007385254)* (466,14.863127708435059) (325,14.818069458007812)* (913,14.808783531188965)* (1459,14.779813766479492)* (525,14.637007713317871) (523,14.583389282226562)* (465,14.443487167358398)* (786,14.381152153015137) (908,14.365767478942871) (290,14.348649024963379)* (298,14.145805358886719) (1934,13.867195129394531)
137: (903,19.740680694580078) (1243,18.662649154663086)* (65,17.959367752075195)* (65,17.959367752075195)* (526,17.89982795715332) (2083,17.861305236816406) (89,17.673200607299805) (689,17.65717315673828) (2521,17.329492568969727) (316,17.256019592285156)* (437,17.18435287475586) (190,16.90833282470703) (157,16.775421142578125) (81,16.7707462310791) (889,16.7503662109375) (2277,16.706209182739258) (425,16.66204261779785) (1833,16.634052276611328) (679,16.507436752319336) (961,16.4486141204834)
139: (1104,17.90930938720703) (7,17.607234954833984)* (517,17.341604232788086) (198,17.318248748779297) (978,16.747108459472656)* (504,16.662050247192383) (497,16.162267684936523) (2014,16.09033203125) (488,15.960062026977539) (1714,15.878473281860352) (808,15.610522270202637) (2835,15.504904747009277) (1797,15.441967964172363) (2380,15.339594841003418) (378,15.31340503692627)* (1672,15.311689376831055)* (1145,15.207109451293945) (1179,15.130352020263672) (2956,14.954044342041016) (1854,14.899229049682617)
140: (632,14.118528366088867) (162,13.761116981506348) (170,13.301102638244629)* (615,13.297390937805176) (204,13.219355583190918) (222,13.062604904174805) (2775,12.970643997192383) (3411,12.923120498657227) (11900,12.913549423217773) (964,12.881330490112305) (858,12.747135162353516) (10381,12.668211936950684) (621,12.397602081298828) (6204,12.274270057678223) (7323,12.206311225891113) (200,12.175909996032715) (3057,12.154114723205566) (7647,12.149476051330566) (7653,12.147583961486816) (225,12.136772155761719)*
141: (193,16.39950942993164) (180,16.179445266723633) (99,15.939169883728027) (187,15.923361778259277) (1464,15.829501152038574) (2469,15.800600051879883) (1001,15.426791191101074) (95,15.417708396911621) (72,15.394769668579102)* (72,15.394769668579102)* (1892,15.381294250488281) (993,15.125694274902344) (157,14.941533088684082) (59,14.931708335876465) (599,14.765942573547363)* (601,14.693881034851074) (712,14.489090919494629) (10076,14.337618827819824) (2783,14.264758110046387) (77,14.183869361877441)
142: (59,17.965906143188477)* (1073,17.81676483154297) (1083,17.64116859436035)* (1062,17.456087112426758) (1886,16.831796646118164) (1878,16.741737365722656) (159,16.597715377807617)* (1888,16.467815399169922) (875,16.298276901245117) (450,16.189191818237305) (2043,16.171119689941406) (1098,16.14040756225586) (441,16.043710708618164)* (58,15.984118461608887) (58,15.984118461608887) (84,15.857866287231445) (3768,15.680543899536133) (172,15.66352653503418) (1075,15.642648696899414) (4308,15.636014938354492)
143: (1464,16.947261810302734) (1686,16.887784957885742) (3063,16.714244842529297) (2394,15.979181289672852) (69,15.736539840698242) (69,15.736539840698242) (5787,15.626394271850586) (4543,15.420452117919922) (96,15.325281143188477) (3306,15.312468528747559)* (4126,15.309000015258789) (910,15.212213516235352) (959,15.19759464263916)* (1475,15.005565643310547) (2023,14.915121078491211) (1130,14.913999557495117) (1802,14.864238739013672) (192,14.846056938171387)* (717,14.819794654846191)* (576,14.813464164733887)
144: (314,18.99273109436035)* (306,18.84917640686035)* (331,18.68201446533203) (288,18.410051345825195)* (468,18.362762451171875) (701,18.213565826416016)* (330,18.12830352783203) (310,17.85533905029297) (349,17.603601455688477)* (484,17.56744384765625) (329,17.431913375854492) (320,17.338836669921875) (485,17.25806427001953) (1613,17.171751022338867) (531,17.168020248413086) (257,17.12727165222168)* (301,16.874332427978516)* (543,16.857105255126953) (1449,16.652957916259766) (312,16.53885841369629)*
145: (342,14.499847412109375)* (679,14.46621036529541) (300,14.276597023010254)* (289,14.163385391235352) (1377,14.13994312286377) (288,14.12630844116211)* (461,14.054471015930176) (307,13.733394622802734) (680,13.687847137451172) (292,13.528471946716309)* (302,13.502729415893555)* (325,13.475593566894531) (298,13.413524627685547) (1470,13.223457336425781) (295,13.152496337890625) (324,13.058633804321289)* (1556,12.922881126403809) (318,12.892520904541016) (362,12.84369945526123) (498,12.833483695983887)
146: (1037,16.782812118530273) (300,16.12371063232422)* (461,16.100292205810547)* (531,15.620776176452637) (544,15.45531177520752) (528,15.348723411560059)* (292,15.2987642288208)* (317,15.20482349395752) (4561,15.008095741271973) (299,14.960062980651855) (1455,14.92517375946045) (352,14.859851837158203) (328,14.786470413208008) (681,14.737728118896484) (679,14.72774600982666) (458,14.689725875854492) (1042,14.681809425354004) (475,14.57874870300293) (2020,14.523184776306152) (327,14.52245044708252)
147: (89,16.30333709716797) (300,16.047714233398438) (288,15.980412483215332)* (292,15.95053768157959)* (701,15.560428619384766)* (344,15.552400588989258) (680,15.434212684631348) (1459,15.432000160217285) (461,15.27440357208252) (311,15.218303680419922) (378,15.190325736999512)* (523,15.151473999023438)* (342,15.11380672454834) (466,15.05613899230957) (298,14.862881660461426) (326,14.803426742553711)* (325,14.774019241333008)* (318,14.671780586242676)* (294,14.60842514038086) (2546,14.522466659545898)
148: (605,17.582077026367188) (11754,17.039697647094727) (1237,16.46639633178711) (154,15.905218124389648) (88,15.860816955566406) (3707,15.770088195800781) (7386,15.734373092651367) (6046,15.672609329223633) (9672,15.601066589355469) (3164,15.171761512756348) (3673,15.112798690795898) (6828,15.105642318725586) (1963,14.939078330993652) (10394,14.9254150390625) (4597,14.837310791015625) (3227,14.781837463378906) (10663,14.730664253234863) (5040,14.685152053833008) (2698,14.61133098602295) (2572,14.601248741149902)
149: (190,17.033851623535156) (65,16.955110549926758) (65,16.955110549926758) (377,16.141386032104492) (229,16.129526138305664) (89,16.121118545532227)* (683,16.09541130065918) (403,15.970054626464844) (227,15.745990753173828) (538,15.698799133300781) (1246,15.696961402893066) (333,15.6567964553833) (228,15.519716262817383) (540,15.475513458251953) (209,15.241785049438477) (220,15.229449272155762) (475,15.21800422668457) (1375,15.16634750366211) (691,15.038649559020996) (182,14.8997220993042)
150: (295,15.611146926879883)* (300,15.360673904418945) (291,15.280655860900879)* (292,15.064065933227539) (67,14.94831657409668) (67,14.94831657409668) (679,14.656243324279785) (349,14.57997989654541)* (461,14.543725967407227) (299,14.451286315917969)* (913,14.450138092041016) (466,14.227620124816895) (360,14.111504554748535) (294,13.982894897460938)* (641,13.977381706237793) (310,13.976982116699219) (55,13.933050155639648) (1464,13.839040756225586) (475,13.755814552307129) (328,13.590254783630371)
151: (1775,15.034531593322754) (708,14.979856491088867) (6123,14.967321395874023) (9187,14.585535049438477) (8728,14.554726600646973) (3074,14.488611221313477) (283,14.290509223937988)* (4466,14.104291915893555) (8732,14.0935697555542) (6795,14.033406257629395) (4818,14.030435562133789) (5772,14.002199172973633) (1662,13.943341255187988) (5425,13.886704444885254) (4709,13.724570274353027) (9185,13.704837799072266) (1241,13.65678596496582) (4087,13.564212799072266) (6480,13.507024765014648) (2082,13.405920028686523)
152: (230,15.332489013671875) (679,15.28691291809082) (89,15.22789478302002)* (324,15.17452335357666)* (228,14.967860221862793) (464,14.962273597717285) (190,14.924229621887207) (1047,14.759997367858887) (209,14.692766189575195) (227,14.664371490478516)* (344,14.649210929870605)* (65,14.641199111938477) (65,14.641199111938477) (229,14.604865074157715) (1043,14.539968490600586) (683,14.479795455932617) (687,14.407342910766602) (470,14.28909969329834) (412,14.242345809936523)* (486,14.17684555053711)
153: (162,16.586145401000977)* (1131,14.953612327575684) (152,14.897306442260742) (188,14.252448081970215)* (233,14.141104698181152) (1118,14.066913604736328) (1418,14.043676376342773) (632,13.742830276489258) (503,13.548786163330078) (173,13.442684173583984) (181,13.42848014831543) (1295,13.393292427062988) (5215,13.381536483764648) (418,13.366103172302246) (1116,13.206374168395996) (10740,13.20063304901123) (3405,13.152359962463379)* (186,13.120677947998047) (961,13.114426612854004) (1109,13.039566993713379)
154: (377,16.921770095825195) (726,16.087217330932617) (1854,15.355910301208496) (488,15.127264976501465) (1672,15.090707778930664)* (1044,14.950297355651855) (1249,14.757184982299805) (498,14.683816909790039) (176,14.667793273925781) (957,14.550093650817871) (371,14.546868324279785) (1114,14.503432273864746)* (497,14.411446571350098) (230,14.410076141357422) (1673,14.377581596374512) (710,14.2261323928833) (978,14.225189208984375) (946,14.186034202575684) (2941,14.174525260925293) (503,14.124755859375)
155: (875,18.734474182128906)* (867,18.173585891723633) (855,17.6176700592041) (857,17.51576805114746) (1083,17.4185848236084)* (1531,17.308244705200195) (1202,17.239290237426758) (5913,16.71902847290039) (868,16.688629150390625) (1811,16.635711669921875) (2493,16.633852005004883) (2531,16.614486694335938) (1119,16.579830169677734) (1814,16.47003936767578) (854,16.45013427734375) (1369,16.395803451538086) (1513,16.31609535217285) (863,16.139707565307617) (3431,16.09010887145996)* (1804,16.038375854492188)
156: (366,15.659761428833008) (65,15.321451187133789)* (65,15.321451187133789)* (683,14.943614959716797) (228,14.885194778442383) (1976,14.728922843933105) (1519,14.68671989440918) (1242,14.655874252319336) (533,14.629901885986328)* (199,14.59319019317627) (1772,14.354643821716309) (2627,14.209022521972656) (217,14.148405075073242) (223,13.992634773254395) (715,13.966297149658203) (734,13.950212478637695) (3488,13.921198844909668) (1122,13.855011940002441) (229,13.819660186767578) (2265,13.733080863952637)
157: (724,17.467138290405273) (1249,17.380908966064453) (1358,17.252809524536133)* (732,17.183368682861328) (1803,16.9991397857666) (959,16.922122955322266)* (707,16.907623291015625) (1366,16.166187286376953)* (951,16.011117935180664) (954,15.42085075378418) (5157,15.200257301330566) (2346,14.917187690734863) (2834,14.62535572052002)* (2784,14.562934875488281)* (1079,14.510534286499023) (2790,14.4456148147583) (841,14.301553726196289) (5688,14.29819107055664) (2861,14.291309356689453) (1527,14.181350708007812)
158: (2094,16.581287384033203) (375,16.57744598388672) (674,15.987265586853027) (289,15.754423141479492) (644,15.699779510498047) (89,15.633913040161133) (288,15.608044624328613) (4923,15.539267539978027) (296,15.502540588378906) (3491,15.306461334228516)* (972,15.288191795349121) (906,15.153424263000488) (637,15.144302368164062) (4980,15.049907684326172) (1059,15.002216339111328) (350,14.895676612854004) (912,14.818928718566895) (323,14.805412292480469) (344,14.80364990234375) (461,14.785699844360352)
159: (71,17.122243881225586) (71,17.122243881225586) (722,16.578903198242188) (2018,16.28451919555664) (535,16.16707420349121) (906,15.839733123779297)* (1463,15.659193992614746) (55,15.59615421295166) (89,15.543018341064453) (294,15.537993431091309)* (310,15.329301834106445)* (157,15.234954833984375) (1081,15.218079566955566) (265,15.172712326049805)* (349,15.128053665161133) (291,15.104630470275879) (289,15.046695709228516) (909,14.978228569030762) (3763,14.799660682678223) (465,14.694010734558105)
161: (837,15.443705558776855) (1295,15.076580047607422) (6257,15.009868621826172) (2,14.908523559570312) (45,14.854021072387695) (1303,14.560531616210938) (1179,14.535562515258789) (2014,14.00259780883789) (504,13.997282028198242) (1300,13.926633834838867) (4155,13.871434211730957) (7906,13.828807830810547) (1914,13.610664367675781) (3244,13.535133361816406)* (3416,13.495383262634277) (4162,13.477222442626953) (6129,13.413641929626465) (9,13.406835556030273) (3719,13.348736763000488) (6394,13.345919609069824)
162: (972,16.50160789489746) (378,16.4599609375)* (291,15.605953216552734) (292,15.550490379333496) (288,15.432388305664062) (300,15.364409446716309) (679,15.176214218139648) (518,15.105918884277344) (344,15.068766593933105) (55,14.956457138061523) (157,14.926998138427734) (909,14.921685218811035) (461,14.86478328704834) (161,14.85004711151123) (349,14.771818161010742) (466,14.71651840209961) (701,14.713794708251953) (5985,14.547125816345215) (680,14.540331840515137) (318,14.404498100280762)
163: (5267,15.384018898010254) (3585,14.765499114990234)* (2443,14.146834373474121) (2437,14.110740661621094) (2445,14.015073776245117) (14038,13.773591041564941) (14042,13.57165813446045) (2442,13.478084564208984)* (12687,13.433173179626465) (14043,13.426165580749512) (2467,13.384636878967285)* (5649,13.289559364318848) (364,13.06888198852539) (14041,12.947504997253418) (8106,12.842673301696777) (8100,12.771586418151855) (3761,12.763427734375) (14039,12.608809471130371) (3766,12.482001304626465) (4520,12.413834571838379)
164: (366,14.092535972595215) (204,14.088361740112305)* (4432,13.665477752685547) (223,13.021528244018555) (235,12.818302154541016) (1377,12.818066596984863) (10677,12.736220359802246) (65,12.709136962890625) (65,12.709136962890625) (15215,12.64983081817627) (1643,12.396615982055664)* (1687,12.356098175048828) (1519,12.318784713745117) (10381,12.06717300415039) (3750,11.964688301086426) (184,11.963101387023926) (3461,11.959542274475098) (199,11.916460990905762) (683,11.906155586242676)* (215,11.808456420898438)*
166: (7869,14.958317756652832) (715,14.921830177307129) (4616,14.865424156188965) (2627,14.761316299438477) (511,14.687055587768555) (2444,14.600236892700195) (1122,14.557856559753418) (1772,14.549574851989746) (69,14.529080390930176) (69,14.529080390930176) (599,14.523650169372559) (65,14.523614883422852) (65,14.523614883422852) (220,14.510576248168945) (331,14.503680229187012) (735,14.482418060302734) (718,14.41824722290039) (163,14.231746673583984) (3302,14.077963829040527) (567,14.055763244628906)
168: (418,20.65715789794922) (444,20.613677978515625) (757,20.00574493408203)* (7665,19.896629333496094) (6409,19.523799896240234) (1950,19.179075241088867) (2281,19.12643051147461) (619,19.10508918762207) (231,19.072439193725586) (616,18.839208602905273) (3411,18.83909797668457) (440,18.831314086914062)* (2289,18.765628814697266) (603,18.70709800720215) (621,18.662012100219727) (433,18.420961380004883) (6756,18.380563735961914) (632,18.348630905151367) (6910,18.242956161499023) (1098,18.187580108642578)
170: (785,16.036256790161133) (826,15.899694442749023) (1547,15.71481704711914) (805,15.612377166748047) (7639,15.584729194641113) (846,15.558136940002441) (2143,15.416060447692871) (2576,15.139838218688965) (198,15.127622604370117) (370,14.992399215698242) (1861,14.954964637756348) (808,14.93501091003418) (1216,14.856919288635254) (813,14.810832023620605) (978,14.767906188964844) (3028,14.754740715026855) (818,14.639861106872559) (233,14.60051155090332) (2379,14.586259841918945) (953,14.535886764526367)
171: (210,14.165715217590332) (154,14.064892768859863)* (1106,13.994274139404297) (1048,13.736875534057617) (217,13.535380363464355) (1400,13.515174865722656)* (227,13.495593070983887) (1390,13.42765998840332) (199,13.321649551391602) (223,13.277920722961426) (56,13.205023765563965) (56,13.205023765563965) (969,13.054685592651367) (230,12.948213577270508) (1090,12.927153587341309) (432,12.917445182800293) (757,12.844186782836914)* (2591,12.842536926269531) (691,12.794575691223145) (220,12.753710746765137)*
172: (159,16.41520881652832) (234,16.25571632385254) (227,15.984975814819336) (56,15.623741149902344) (56,15.623741149902344) (229,15.533052444458008) (1090,15.393142700195312) (220,15.230693817138672) (709,15.23009967803955) (88,15.088953971862793) (72,14.990682601928711) (72,14.990682601928711) (533,14.914138793945312) (65,14.895722389221191) (65,14.895722389221191) (429,14.891417503356934) (203,14.873229026794434) (420,14.83972454071045) (857,14.823955535888672)* (230,14.485624313354492)*
173: (227,18.483671188354492)* (439,17.879905700683594)* (234,17.653297424316406) (533,17.464109420776367) (5441,17.219682693481445) (220,17.207916259765625) (166,17.158653259277344) (1807,17.099266052246094) (1513,17.060436248779297) (706,17.055795669555664) (982,17.037921905517578) (1545,16.835674285888672) (65,16.628032684326172) (65,16.628032684326172) (159,16.580005645751953)* (720,16.498498916625977) (154,16.480947494506836)* (1090,16.3271484375) (230,16.248762130737305) (1048,16.144439697265625)
