userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (70,30.66868019104004)* (1001,30.633316040039062) (1824,30.60319709777832) (1394,30.448122024536133) (175,30.25417709350586) (51,30.062660217285156)* (1836,30.009801864624023) (1073,29.9009952545166) (187,29.72474479675293) (900,29.577129364013672) (3992,29.500341415405273) (1885,29.46784019470215) (238,29.217159271240234) (3201,29.168790817260742) (4308,29.160078048706055) (722,28.82684898376465) (511,28.82367515563965) (172,28.78044319152832) (1062,28.735668182373047) (1098,28.64838218688965)
155: (3431,30.460132598876953)* (875,30.350366592407227)* (2488,29.688173294067383) (867,29.113739013671875) (631,28.93818473815918) (1202,28.687728881835938) (4129,28.607215881347656) (1083,28.473411560058594)* (10403,28.104536056518555) (857,28.012582778930664) (4359,27.61550521850586) (4155,27.49201011657715) (13879,27.491119384765625) (1817,27.480022430419922) (2471,27.44502067565918) (10127,27.24403190612793) (868,27.192380905151367) (859,27.141525268554688) (8555,27.112079620361328) (1513,27.10810089111328)
156: (533,31.45629119873047)* (228,31.213090896606445) (65,30.83781623840332)* (65,30.83781623840332)* (203,30.594703674316406) (429,30.52882194519043) (199,30.39673614501953) (715,30.318262100219727) (1239,30.317461013793945) (229,30.233549118041992) (1242,30.13614845275879) (424,30.050621032714844) (618,30.007081985473633) (718,30.003137588500977) (1090,30.002111434936523) (683,29.990148544311523) (599,29.97095489501953) (217,29.808937072753906) (163,29.738916397094727)* (2265,29.691974639892578)
157: (1249,31.70734214782715) (724,31.599489212036133) (732,31.35118865966797) (1358,30.957847595214844)* (959,30.521442413330078)* (1803,30.178863525390625) (2346,30.049697875976562) (707,29.79793357849121) (1366,29.534597396850586)* (951,29.500307083129883) (4460,29.011253356933594) (2797,28.907522201538086) (4165,28.818771362304688) (7792,28.779382705688477) (2790,28.75663185119629) (2784,28.718252182006836)* (562,28.473873138427734) (1244,28.408775329589844) (956,28.277503967285156) (1527,28.210250854492188)
158: (2094,29.420289993286133) (375,29.0673828125) (2092,27.864717483520508) (296,27.837100982666016) (400,27.735191345214844) (326,27.712656021118164) (3324,27.542049407958984) (323,26.97443199157715) (2089,26.936176300048828) (1918,26.877655029296875) (5574,26.837480545043945) (349,26.831552505493164) (906,26.793010711669922) (288,26.71563148498535) (379,26.696319580078125) (2097,26.680219650268555) (292,26.631956100463867) (1597,26.54286003112793) (289,26.522035598754883) (3199,26.506561279296875)
159: (71,31.819881439208984) (71,31.819881439208984) (294,31.33551025390625)* (535,30.91045570373535) (55,30.773868560791016) (89,30.70337677001953) (157,30.61195945739746) (310,30.3441219329834)* (906,30.1789493560791)* (722,30.166770935058594) (86,29.968210220336914) (295,29.934532165527344) (265,29.87501335144043)* (1052,29.77077865600586) (161,29.766035079956055) (1379,29.72163200378418)* (1009,29.683399200439453) (1463,29.624828338623047) (349,29.598852157592773) (972,29.5738468170166)
161: (1704,26.764484405517578) (930,26.36737632751465) (1797,25.928300857543945) (5670,25.411142349243164) (9978,25.299657821655273) (4502,25.193817138671875) (811,25.169944763183594) (1714,25.039777755737305) (2210,24.900476455688477) (504,24.76793670654297) (768,24.597753524780273) (818,24.59771156311035) (3367,24.52008056640625) (174,24.517112731933594) (779,24.482616424560547) (2963,24.460187911987305) (8258,24.447317123413086) (6016,24.40227508544922) (1188,24.392915725708008) (486,24.391742706298828)
162: (378,30.565696716308594)* (157,30.30893898010254) (300,29.22000503540039) (972,29.14158821105957) (288,29.008769989013672) (292,28.81531524658203) (161,28.68015480041504) (518,28.67411231994629) (701,28.61613655090332) (306,28.587697982788086) (291,28.531017303466797) (377,28.514286041259766) (466,28.48630714416504) (55,28.461103439331055) (498,28.269550323486328) (344,28.120555877685547) (680,28.105701446533203) (461,28.028682708740234) (538,27.85491943359375) (349,27.81910514831543)
163: (3585,28.695423126220703)* (5267,28.574871063232422) (2467,28.11807632446289)* (2445,27.98070526123047) (2443,27.962108612060547) (2442,27.8655948638916)* (2447,26.985868453979492)* (2437,26.81142234802246) (3766,26.674182891845703) (1489,26.657655715942383) (2450,26.638233184814453) (2448,26.626359939575195) (364,26.463428497314453) (3761,26.435667037963867) (3760,26.369739532470703) (5649,26.106901168823242) (2466,26.03727149963379) (7041,25.942842483520508) (15460,25.89108657836914) (3765,25.7851619720459)
164: (3110,29.351619720458984) (6295,29.200387954711914) (233,29.13332748413086) (204,28.974742889404297)* (162,28.897565841674805) (206,28.41600227355957) (5650,28.330041885375977) (215,28.292970657348633)* (223,28.284482955932617) (1519,28.267873764038086) (199,28.23316192626953) (214,28.203189849853516) (173,27.995460510253906) (436,27.992591857910156) (190,27.985260009765625)* (195,27.98299217224121) (222,27.956565856933594) (418,27.955217361450195) (81,27.945110321044922) (166,27.927810668945312)
166: (220,31.424514770507812) (735,30.515487670898438) (1976,30.09398651123047) (715,29.87575912475586) (203,29.83380889892578) (228,29.71240234375) (190,29.70688819885254) (234,29.68489646911621) (709,29.61667823791504) (562,29.599666595458984) (511,29.541337966918945) (1639,29.472190856933594) (614,29.40151023864746) (868,29.362415313720703) (331,29.342960357666016) (250,29.316219329833984) (163,29.275026321411133) (65,29.270519256591797) (65,29.270519256591797) (1412,29.22393226623535)
168: (3707,30.713171005249023) (6409,30.683189392089844) (1961,29.94073486328125) (1969,29.628633499145508) (1950,29.590892791748047) (1970,29.558324813842773) (1404,29.45443344116211) (619,29.298507690429688) (1962,29.267419815063477) (2281,29.011497497558594) (5048,28.80435562133789) (1958,28.680286407470703) (440,28.67087745666504)* (12495,28.559879302978516) (11204,28.499494552612305) (3299,28.41049575805664) (1396,28.325204849243164) (1954,28.275314331054688) (56,28.228557586669922) (56,28.228557586669922)
170: (370,30.2921142578125) (846,30.086040496826172) (2172,29.83790397644043) (2379,29.294677734375) (769,29.22028350830078) (953,29.105161666870117) (2576,28.962158203125) (1547,28.960906982421875) (2143,28.905454635620117) (1216,28.89253044128418) (813,28.677501678466797) (806,28.61248016357422) (2586,28.506717681884766) (818,28.46407699584961) (7639,28.426904678344727) (826,28.29071807861328) (2370,28.225011825561523) (812,28.182796478271484) (188,28.072921752929688) (1274,27.992435455322266)
171: (199,32.34687423706055) (210,32.06181716918945) (154,32.015357971191406)* (1106,31.782329559326172) (223,31.761674880981445) (217,31.737228393554688) (1400,31.162817001342773)* (703,30.8864803314209)* (220,30.88035011291504)* (56,30.835948944091797) (56,30.835948944091797) (1390,30.621549606323242) (1090,30.594402313232422) (230,30.559741973876953) (425,30.511123657226562) (1048,30.34922218322754) (5547,30.304128646850586) (757,30.290678024291992)* (430,30.268814086914062) (432,30.254711151123047)
172: (56,31.897502899169922) (56,31.897502899169922) (159,31.661943435668945) (420,31.203266143798828) (88,31.152442932128906) (2821,31.00941276550293)* (757,31.006685256958008) (229,31.00449562072754) (4025,30.988262176513672) (234,30.934673309326172) (1090,30.914081573486328) (1376,30.881263732910156) (227,30.64575958251953) (7324,30.617998123168945) (450,30.51446533203125) (208,30.435771942138672) (709,30.431941986083984) (3767,30.3870906829834) (72,30.321807861328125) (72,30.321807861328125)
173: (439,31.563108444213867)* (3747,30.022920608520508)* (932,29.49073028564453) (1545,29.42467498779297) (1669,29.135650634765625) (234,28.872514724731445) (10427,28.848047256469727) (227,28.80771255493164)* (533,28.69920539855957) (1768,28.621065139770508) (1513,28.472558975219727) (5630,28.453948974609375) (226,28.40275001525879) (8710,28.33025550842285) (4793,28.291683197021484) (706,28.23383331298828) (924,28.178876876831055) (220,28.165164947509766) (982,28.153766632080078) (5416,28.10811424255371)
174: (1105,29.030576705932617) (2627,28.65196990966797) (4432,28.580204010009766) (355,28.477968215942383) (1772,28.05222511291504) (3749,27.884361267089844)* (2176,27.79437255859375) (538,27.75274085998535) (4616,27.747926712036133) (3105,27.668712615966797) (366,27.664066314697266) (1382,27.58332061767578) (1378,27.530719757080078) (1470,27.474279403686523) (3859,27.292438507080078) (220,27.22523307800293)* (3258,27.211891174316406) (3460,27.109031677246094) (3078,26.90198516845703) (734,26.85823631286621)
175: (2450,27.898212432861328) (2445,27.87994384765625) (2448,27.84902000427246) (5267,27.735706329345703) (2447,27.46579360961914) (3583,27.29286766052246)* (2456,27.27814292907715) (2437,27.036319732666016)* (892,26.955671310424805) (3609,26.5866641998291) (2466,26.41415023803711) (7041,26.30402946472168) (3611,26.300796508789062) (15460,26.26194953918457) (3589,26.229881286621094) (2461,26.16887664794922) (2464,26.035112380981445) (2438,25.969594955444336) (1694,25.910015106201172) (3608,25.67963981628418)
176: (159,32.10926055908203) (2531,30.568504333496094) (599,30.44013214111328) (210,30.332523345947266) (190,30.289854049682617) (1122,30.04128074645996) (172,30.024368286132812) (715,29.996009826660156) (56,29.960166931152344) (56,29.960166931152344) (757,29.893583297729492) (203,29.713592529296875) (229,29.55821990966797) (450,29.441272735595703)* (1062,29.224475860595703) (620,29.127920150756836) (436,29.122892379760742) (199,29.0528621673584) (511,29.048778533935547) (193,29.01970100402832)
177: (163,32.18379592895508)* (920,31.952007293701172) (1412,31.17699432373047)* (152,30.79334831237793)* (3940,30.74059295654297) (607,30.620981216430664)* (707,30.452526092529297) (1131,30.42499542236328) (1132,30.321054458618164) (1358,30.256303787231445) (706,30.19197654724121) (1372,30.115951538085938) (918,29.905670166015625) (1119,29.89108657836914) (4675,29.784954071044922) (868,29.728511810302734) (3417,29.69607162475586) (949,29.61775779724121) (843,29.58223533630371) (186,29.537460327148438)
178: (841,30.702434539794922) (949,30.429000854492188)* (1274,30.229150772094727) (843,30.14535903930664) (2375,29.625133514404297) (977,29.492643356323242) (4611,29.114070892333984) (1411,29.032711029052734) (920,28.90987205505371) (918,28.62118911743164) (9716,28.618133544921875) (1369,28.559953689575195) (1206,28.54397201538086) (9122,28.504058837890625) (1360,28.379581451416016) (3417,28.35344886779785) (1143,28.333131790161133) (370,28.29815101623535) (10675,28.28069496154785) (152,28.269245147705078)
179: (230,30.252119064331055)* (209,30.078908920288086) (89,29.972850799560547)* (333,29.7627010345459)* (1246,29.506872177124023) (972,29.503671646118164) (190,29.484373092651367) (324,29.2998046875) (198,29.027067184448242) (3367,28.857812881469727) (1047,28.69338607788086) (1044,28.588376998901367) (679,28.47795295715332) (306,28.438377380371094) (298,28.268054962158203) (1186,28.064861297607422) (1104,28.043773651123047) (295,27.90863609313965) (497,27.9028377532959) (302,27.87955093383789)
180: (845,29.482215881347656) (2771,29.04842758178711) (1561,28.326955795288086) (4940,28.32496452331543) (3997,28.18860626220703) (1099,27.78268814086914) (11604,27.73626708984375) (4273,27.702064514160156) (2375,27.690505981445312) (3686,27.653350830078125) (2211,27.617599487304688) (5807,27.58230209350586) (2702,27.571819305419922) (842,27.543275833129883) (831,27.4218692779541) (4271,27.32819175720215) (1533,27.249496459960938) (2699,27.24732208251953) (1752,27.217361450195312) (2193,27.20805549621582)
181: (3053,28.590675354003906) (3056,27.58732032775879) (407,27.10331916809082) (6243,27.06163787841797) (483,26.74319076538086) (6267,26.57025718688965) (4155,26.52950096130371) (3049,26.488618850708008) (10703,25.64711570739746) (10697,25.588850021362305) (6242,25.55457878112793) (11170,25.535770416259766) (10706,25.531126022338867) (10698,25.524669647216797) (10699,25.524150848388672) (10709,25.510480880737305) (10707,25.502914428710938) (2193,25.498559951782227) (10705,25.492786407470703) (10701,25.48993492126465)
182: (184,28.84280776977539) (2068,27.377439498901367) (183,27.065446853637695) (4616,26.992340087890625) (2051,26.960514068603516) (63,26.833213806152344) (63,26.833213806152344) (945,26.830005645751953) (727,26.717330932617188) (1377,26.500627517700195) (2055,26.41527557373047) (65,26.341535568237305) (65,26.341535568237305) (10837,26.16401481628418) (3750,26.008262634277344) (1800,25.932884216308594) (189,25.787261962890625) (70,25.60216522216797) (722,25.600017547607422) (2044,25.591236114501953)
183: (59,31.021638870239258)* (715,30.2047176361084) (599,30.13536262512207) (51,30.081724166870117) (187,29.877948760986328) (171,29.81426429748535) (851,29.744691848754883) (1001,29.416095733642578) (1089,29.263391494750977) (1073,28.730798721313477) (227,28.62123680114746) (3676,28.55033302307129) (203,28.522384643554688) (993,28.460153579711914) (997,28.25115394592285) (1884,28.171310424804688) (163,28.068967819213867)* (1014,28.019662857055664) (441,28.00494956970215) (81,27.907135009765625)
184: (1121,31.01915168762207) (81,30.742971420288086)* (418,30.72868537902832)* (3902,30.37140464782715)* (1781,30.242263793945312) (237,29.994731903076172) (183,29.326478958129883) (5079,28.97164535522461) (858,28.828828811645508) (5914,28.667686462402344) (65,28.635334014892578) (65,28.635334014892578) (703,28.61387825012207) (238,28.59429168701172)* (4649,28.55254554748535) (1385,28.552234649658203) (159,28.54054832458496) (1708,28.52403450012207) (58,28.45738410949707) (58,28.45738410949707)
185: (187,30.17669105529785)* (1015,28.64777183532715) (3266,28.614458084106445) (1079,28.562238693237305) (1892,28.5218448638916) (1895,27.773345947265625) (9869,27.726337432861328) (3768,27.682506561279297) (994,27.582679748535156) (1076,27.561079025268555) (993,27.43808364868164) (5833,27.42017364501953) (5744,27.39370346069336) (8998,27.30908966064453) (1013,27.308006286621094)* (157,27.28022575378418) (1019,27.257150650024414) (5000,27.22041130065918) (951,27.187938690185547) (6064,27.183364868164062)
186: (486,28.182891845703125) (1246,27.883684158325195) (209,27.802703857421875) (324,27.595169067382812) (1047,27.53947639465332) (538,27.367494583129883) (6006,27.33161163330078) (344,27.280616760253906)* (300,27.19911003112793)* (488,27.190542221069336) (681,27.131343841552734)* (1186,27.10176658630371)* (536,27.05666160583496) (544,26.922426223754883) (321,26.800392150878906) (461,26.7919864654541) (1406,26.647987365722656) (89,26.55158042907715)* (3247,26.453689575195312) (497,26.34711456298828)
187: (193,30.192922592163086)* (99,30.028669357299805) (1122,29.818954467773438) (511,29.714752197265625) (159,29.697925567626953)* (5833,29.648855209350586) (851,29.569181442260742) (61,29.307218551635742) (1013,29.30552101135254)* (3777,29.258481979370117)* (3921,29.22958755493164) (72,29.16609764099121)* (72,29.16609764099121)* (2444,29.146486282348633) (715,29.084514617919922) (163,29.00572967529297)* (4620,28.92404556274414) (96,28.845537185668945) (1001,28.816200256347656) (2469,28.78512191772461)
189: (1104,31.72518539428711) (504,31.71426010131836) (1179,31.303571701049805) (497,30.828006744384766) (519,30.6447811126709) (510,30.61257553100586) (1974,30.586078643798828) (234,30.42706871032715)* (490,30.308412551879883) (1116,30.295743942260742)* (854,30.29140853881836) (1870,30.259632110595703) (7639,30.249650955200195) (1099,30.233781814575195) (2794,30.21706771850586) (1672,30.137733459472656) (6257,30.069889068603516) (1406,30.050020217895508) (488,30.024425506591797) (2380,29.73223114013672)
190: (8767,26.449934005737305) (8763,26.42825698852539) (8760,26.342239379882812) (8766,26.338489532470703) (8764,26.332258224487305) (8758,26.316068649291992) (8759,26.28614616394043) (1058,26.27698516845703) (3576,26.205482482910156) (180,26.02317237854004) (677,25.451221466064453) (640,25.306873321533203) (4257,25.184276580810547) (479,25.054813385009766) (258,25.04256248474121) (360,24.883113861083984) (4258,24.866621017456055) (9659,24.736051559448242) (663,24.71711540222168) (9982,24.6935977935791)
191: (70,29.933086395263672) (1099,29.211206436157227) (1707,28.936405181884766) (1713,28.81471061706543)* (1394,28.545183181762695) (153,28.317190170288086) (4316,28.314613342285156) (959,28.215778350830078) (245,28.204221725463867) (63,28.1737060546875) (63,28.1737060546875) (1072,28.14547348022461)* (1791,28.07557487487793)* (157,28.04928970336914)* (3046,28.004728317260742) (1793,27.832178115844727) (986,27.830394744873047) (880,27.689855575561523) (1061,27.65106201171875) (407,27.643817901611328)
192: (5807,28.80279541015625) (6818,26.872196197509766) (5063,26.83755874633789) (7152,26.658248901367188) (1700,26.600696563720703) (2446,26.43895149230957) (8670,26.338211059570312) (4934,26.303958892822266) (2211,26.276710510253906) (7724,26.151630401611328) (14208,26.105148315429688) (3807,25.960601806640625) (4004,25.891921997070312)* (1226,25.673843383789062) (831,25.56841468811035) (817,25.56076431274414) (4937,25.545028686523438) (8292,25.542987823486328) (9242,25.51386833190918) (5972,25.47450065612793)
193: (88,31.31734275817871) (1099,30.93301773071289) (331,30.27531623840332)* (1410,30.054487228393555) (70,30.022111892700195) (1396,29.576440811157227) (757,29.535682678222656) (547,29.509431838989258) (7324,29.438331604003906) (1106,29.342769622802734) (475,29.314449310302734) (1409,29.15443992614746) (238,29.083906173706055) (4028,29.050535202026367)* (1379,28.97802734375) (5154,28.89870262145996) (229,28.835880279541016) (6054,28.665246963500977) (65,28.64423179626465) (65,28.64423179626465)
194: (81,30.875165939331055)* (237,30.531841278076172) (1098,30.359237670898438)* (748,29.667888641357422) (603,29.656007766723633) (1708,29.645309448242188) (3693,29.552627563476562) (1709,29.18130111694336) (981,29.06532859802246) (755,28.983535766601562) (6151,28.940038681030273) (1121,28.877029418945312) (107,28.772415161132812) (445,28.700572967529297) (6187,28.671043395996094) (1109,28.616342544555664) (757,28.534961700439453) (1781,28.477155685424805) (3411,28.46242904663086) (1504,28.423343658447266)
195: (863,28.76079750061035)* (718,28.353384017944336) (429,28.206256866455078) (159,27.995834350585938) (4129,27.954309463500977) (4541,27.859119415283203) (599,27.74976348876953) (857,27.709718704223633) (441,27.689292907714844) (1414,27.572961807250977) (3156,27.387096405029297) (2265,27.276348114013672) (196,27.261157989501953) (197,27.24295425415039) (206,27.192350387573242) (1639,26.97577667236328) (618,26.949113845825195) (428,26.924144744873047)* (433,26.90469741821289) (1976,26.868253707885742)
196: (159,31.66847038269043) (234,31.605398178100586)* (533,31.541189193725586) (190,31.520023345947266)* (228,31.411914825439453) (207,31.307315826416016)* (716,30.71784210205078)* (230,30.578285217285156) (1513,30.52588653564453) (65,30.509700775146484)* (65,30.509700775146484)* (1048,29.84891128540039) (735,29.832937240600586) (88,29.819786071777344) (706,29.783906936645508) (959,29.778972625732422) (163,29.772079467773438) (441,29.559005737304688) (1400,29.529579162597656) (429,29.519216537475586)
198: (805,31.08086395263672) (3721,30.21339988708496) (3032,30.072681427001953) (815,29.713077545166016) (850,29.535560607910156) (814,29.331470489501953) (412,29.30666732788086) (489,29.231922149658203) (823,29.192577362060547)* (8277,29.07597541809082) (1192,29.033306121826172) (500,28.81570053100586) (13523,28.773387908935547) (1547,28.72128677368164) (770,28.68882942199707) (1196,28.687639236450195) (810,28.683542251586914) (3027,28.622278213500977) (2574,28.45203971862793) (230,28.42165184020996)
200: (163,32.492610931396484)* (868,31.046157836914062) (1372,30.738218307495117) (7054,30.693504333496094) (2901,30.46449851989746) (3470,30.454147338867188) (1244,30.375818252563477) (733,30.339269638061523) (1415,30.338287353515625)* (706,30.237545013427734)* (1249,30.198789596557617) (728,30.17180633544922) (1369,30.122413635253906) (192,29.913820266723633) (1413,29.712575912475586) (1639,29.70668601989746) (1416,29.660539627075195) (707,29.653011322021484) (1468,29.61258316040039) (735,29.56938362121582)
201: (183,28.657316207885742) (518,27.383190155029297)* (378,27.051712036132812)* (166,27.0362606048584) (930,26.911903381347656) (955,26.906063079833984) (189,26.81310272216797) (65,26.314237594604492) (65,26.314237594604492) (1114,26.257678985595703) (12311,26.132802963256836) (3763,25.94852066040039) (5079,25.924571990966797) (173,25.729429244995117) (726,25.72696304321289) (504,25.720487594604492) (972,25.69709014892578) (936,25.676040649414062) (316,25.591550827026367) (182,25.493377685546875)
202: (957,30.334095001220703) (917,29.61815071105957)* (918,29.524951934814453)* (1348,29.329608917236328) (1104,29.243711471557617)* (707,29.19353675842285)* (25,29.14122200012207) (726,29.09180450439453) (1338,29.08480453491211) (198,28.970176696777344) (841,28.968358993530273) (1347,28.703128814697266) (2009,28.61480712890625) (2835,28.48710823059082) (1339,28.468555450439453) (949,28.437589645385742) (517,28.360225677490234) (15,28.355867385864258) (2967,28.29513931274414) (2838,28.180686950683594)
203: (823,28.1495418548584) (830,27.993616104125977) (804,27.899431228637695) (1541,27.82910919189453)* (2622,27.814964294433594) (826,27.7149658203125) (810,27.663618087768555)* (827,27.597198486328125) (779,27.59501075744629) (806,27.23981475830078) (1540,27.096031188964844) (1861,27.03187370300293) (4103,26.83513832092285) (377,26.71648597717285) (1672,26.714689254760742) (834,26.70331382751465) (849,26.67279815673828) (3027,26.58707046508789) (4171,26.413347244262695)* (7113,26.388771057128906)
204: (10564,29.600393295288086) (3341,29.39089012145996) (8275,29.355056762695312) (13260,28.822376251220703) (3043,28.243885040283203) (3737,27.863433837890625)* (4185,27.706233978271484)* (8925,27.653453826904297) (16137,27.631006240844727) (16136,27.59708023071289) (11985,27.580707550048828) (16135,27.50663185119629) (8270,27.47059440612793) (1105,27.440052032470703) (10579,27.295291900634766) (2628,27.262453079223633) (6452,27.260215759277344) (2415,27.240074157714844) (10570,27.218276977539062) (10577,27.203027725219727)
205: (2154,28.90769386291504)* (4896,27.792980194091797) (968,27.702770233154297) (779,27.502676010131836)* (5475,27.48004913330078) (1180,27.284099578857422) (2940,27.098163604736328) (377,27.07860565185547) (492,27.032588958740234) (1863,26.990421295166016) (493,26.921384811401367) (407,26.88113021850586) (4891,26.60901641845703) (1541,26.556241989135742) (9788,26.54543685913086) (3558,26.53195571899414) (7639,26.479917526245117) (3817,26.385948181152344) (460,26.38053321838379)* (2148,26.37920379638672)
206: (1376,31.655162811279297) (190,31.31663703918457) (159,30.67427635192871) (228,30.580381393432617) (88,30.565759658813477) (2821,30.343664169311523) (432,30.25216293334961) (703,30.181203842163086)* (1090,30.033945083618164) (154,29.973899841308594)* (234,29.95969581604004) (1510,29.93451499938965) (1400,29.751806259155273) (1106,29.66495704650879) (7324,29.606489181518555) (220,29.549379348754883) (4025,29.4205322265625) (210,29.357913970947266) (716,29.308460235595703) (56,29.261640548706055)
207: (362,28.164409637451172) (530,28.06922721862793) (498,27.543582916259766) (289,27.46034049987793) (300,27.237852096557617) (540,27.14555549621582) (680,26.999006271362305) (298,26.960693359375) (293,26.899276733398438) (3557,26.89647674560547) (3200,26.862619400024414) (209,26.857345581054688) (71,26.759492874145508) (71,26.759492874145508) (378,26.74048614501953) (288,26.72084617614746) (3319,26.51097297668457) (191,26.50127410888672) (536,26.479244232177734) (1934,26.455766677856445)
208: (1261,29.5175724029541) (4273,29.42123794555664)* (1214,28.9619140625) (7918,28.628625869750977) (1264,28.559711456298828) (7917,28.48606300354004) (3509,28.36178207397461) (1531,28.35904312133789) (949,28.224525451660156) (2970,28.216049194335938) (3806,28.03034210205078) (7924,27.91946792602539) (954,27.671388626098633) (2765,27.561485290527344) (8341,27.5286922454834) (1364,27.408720016479492) (23,27.29190444946289) (1206,27.1756649017334) (1254,27.167682647705078)* (3,27.143909454345703)
209: (333,27.566953659057617)* (293,27.071178436279297) (292,27.017215728759766)* (466,26.959064483642578) (291,26.957042694091797)* (89,26.90828514099121) (344,26.806798934936523) (701,26.52885627746582) (320,26.465747833251953)* (1453,26.45956039428711) (326,26.403289794921875)* (455,26.26616859436035) (528,26.251455307006836) (314,26.21784210205078) (686,26.176240921020508) (681,26.173852920532227) (679,26.100997924804688) (1684,26.094379425048828) (646,26.02605628967285)* (498,25.89981460571289)*
210: (70,30.254854202270508) (64,29.0775203704834) (64,29.0775203704834) (3501,28.988143920898438) (1104,28.635587692260742) (486,28.446640014648438) (7130,28.340425491333008) (153,27.953338623046875) (75,27.898313522338867) (75,27.898313522338867) (521,27.863780975341797) (65,27.835805892944336) (65,27.835805892944336) (1787,27.823820114135742) (377,27.786548614501953) (7,27.775131225585938) (155,27.755022048950195) (2130,27.72614860534668) (174,27.70497703552246) (378,27.67343521118164)
211: (190,30.125795364379883)* (70,29.709514617919922) (1376,29.660680770874023) (1075,29.5733585357666) (1786,29.170469284057617) (1789,29.114774703979492) (3046,29.106393814086914) (1072,29.009456634521484)* (182,28.891233444213867) (1795,28.861852645874023) (221,28.85279655456543) (159,28.616470336914062) (1099,28.546321868896484) (722,28.48920440673828) (1791,28.458213806152344) (7187,28.371109008789062) (210,28.272083282470703) (4997,28.216989517211914) (88,28.19122314453125) (1151,28.156883239746094)
212: (2975,27.454492568969727)* (1350,27.322620391845703)* (943,26.859487533569336) (2654,26.540103912353516) (942,26.47665023803711)* (4671,26.416587829589844) (5585,26.40090560913086) (3940,26.258289337158203) (944,26.240196228027344)* (10472,26.122888565063477) (12930,26.056596755981445) (1349,26.0413818359375)* (12928,26.039295196533203) (4670,26.004892349243164) (12929,25.98427391052246) (12932,25.95454216003418) (12931,25.869384765625) (955,25.819093704223633) (3779,25.804841995239258) (4679,25.76312255859375)
213: (1873,31.214521408081055) (2595,31.07656478881836) (220,30.900497436523438)* (517,30.899662017822266)* (377,30.883115768432617)* (230,30.720563888549805) (88,30.688913345336914) (808,30.572906494140625) (56,30.4581298828125) (56,30.4581298828125) (1274,30.245759963989258) (1145,30.190189361572266) (331,30.13399887084961) (278,30.018131256103516)* (605,29.99163818359375) (1406,29.983423233032227) (1547,29.95624351501465) (2379,29.826993942260742) (1975,29.71013641357422) (4500,29.687498092651367)
214: (180,29.791181564331055) (55,29.142948150634766)* (525,28.96193504333496) (258,28.832420349121094) (289,28.720853805541992)* (534,28.71139144897461) (913,28.610538482666016) (1081,28.433809280395508) (285,28.38086700439453)* (455,28.339258193969727) (1249,28.258514404296875) (283,28.240903854370117) (1244,28.19563102722168)* (257,28.194272994995117) (349,28.14143943786621)* (2182,28.00824737548828) (475,27.987445831298828) (2523,27.970399856567383) (1464,27.933984756469727) (706,27.8549747467041)*
215: (2834,27.16878318786621) (1415,27.086172103881836) (1639,26.999011993408203) (1778,26.929800033569336) (1873,26.872467041015625) (220,26.766443252563477) (6724,26.756805419921875) (1335,26.676591873168945) (245,26.673006057739258) (982,26.45675277709961) (8150,26.429798126220703) (7407,26.339181900024414) (735,26.31172752380371) (511,26.28614616394043) (856,26.259899139404297) (562,26.12657928466797) (630,26.12618637084961) (718,26.06915283203125) (728,25.980802536010742) (715,25.980127334594727)
216: (757,31.242664337158203) (526,30.419885635375977) (420,29.50992202758789) (7324,29.483978271484375) (5149,28.840394973754883) (1099,28.73125457763672) (539,28.676372528076172) (190,28.645858764648438) (1409,28.395557403564453) (84,28.301862716674805) (441,28.27640724182129) (159,28.243371963500977) (703,28.24074363708496) (3738,28.14092445373535) (377,28.09656524658203) (475,28.087310791015625) (5475,27.964332580566406) (689,27.9630126953125) (72,27.89425277709961)* (72,27.89425277709961)*
217: (2642,30.36959457397461) (12496,29.75149917602539) (6529,29.570798873901367) (3272,29.311809539794922) (5302,29.245328903198242) (2491,28.891178131103516) (630,28.83553695678711) (3481,28.671321868896484) (3444,28.608631134033203) (5299,28.59505844116211) (4790,28.54584312438965) (1264,28.445350646972656) (6140,28.342449188232422) (3434,28.134784698486328) (3308,27.989410400390625) (1417,27.91126823425293) (1726,27.87578773498535) (7802,27.86266326904297) (4781,27.787391662597656) (2490,27.786563873291016)
218: (190,32.18455505371094) (1099,31.28761100769043) (220,31.235034942626953) (234,31.09752082824707) (959,30.982818603515625) (7,30.78583335876465) (1351,30.70707893371582) (475,30.53464126586914) (969,30.278331756591797) (377,30.207063674926758) (200,30.11981773376465) (194,30.037195205688477) (173,30.00860023498535) (706,29.827856063842773)* (159,29.80120086669922) (56,29.748798370361328) (56,29.748798370361328) (517,29.73621940612793) (726,29.70479965209961) (718,29.661514282226562)
219: (1470,28.959949493408203) (1377,28.55623435974121) (4747,27.856586456298828) (498,27.835895538330078)* (499,27.748485565185547)* (3427,27.62309455871582) (2661,27.49779510498047) (1375,27.48048210144043) (683,27.389787673950195) (488,27.362083435058594) (191,27.273242950439453) (209,27.259511947631836) (4177,27.245540618896484) (540,27.157045364379883) (472,27.146358489990234) (5099,27.12209129333496) (1905,27.11810302734375) (4179,27.11195945739746) (1852,27.031482696533203) (3078,27.022851943969727)
