userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,66.5004653930664)* (1001,66.44284057617188) (1073,66.3495864868164) (3768,65.73637390136719) (187,65.65632629394531) (601,65.55465698242188) (61,65.26447296142578)* (3501,65.24436950683594) (157,65.22391510009766) (1885,65.15556335449219) (1013,65.08396911621094) (1098,65.0744400024414) (1014,64.97669219970703) (1394,64.97187042236328) (1019,64.97078704833984) (1713,64.8739242553711) (1892,64.87320709228516) (3890,64.82498168945312) (238,64.73365020751953) (627,64.67364501953125)
126: (679,64.96944427490234) (680,64.43223571777344)* (302,64.41987609863281) (344,64.3713150024414) (306,64.24998474121094) (704,64.24868774414062) (291,64.15711975097656) (324,64.09618377685547) (461,63.88389587402344) (544,63.883033752441406) (55,63.84315490722656)* (293,63.8378791809082) (701,63.797115325927734) (464,63.66436004638672) (1047,63.59526443481445) (538,63.546348571777344) (1934,63.53702163696289) (65,63.510955810546875) (65,63.510955810546875) (486,63.50401306152344)*
127: (930,64.55686950683594) (982,64.21981048583984) (497,64.10501098632812)* (176,64.10430145263672) (707,63.961341857910156) (1513,63.94011306762695) (706,63.92612838745117) (209,63.92351150512695) (190,63.810874938964844) (498,63.789642333984375) (230,63.754573822021484) (924,63.583396911621094) (917,63.517269134521484) (377,63.511207580566406) (2352,63.491432189941406) (2014,63.404029846191406) (932,63.40110778808594) (220,63.34888458251953) (6120,63.33467483520508) (724,63.292884826660156)
128: (227,67.35802459716797)* (2277,66.84711456298828) (2632,66.69693756103516) (715,66.67213439941406) (599,66.49002075195312) (3706,66.47755432128906) (154,66.4439468383789) (511,66.38331604003906) (985,66.27030944824219) (65,66.23125457763672) (65,66.23125457763672) (429,66.18401336669922) (697,66.18267059326172) (1464,66.1559829711914) (961,66.05433654785156) (8592,65.99229431152344) (986,65.93733978271484) (3110,65.86408233642578)* (5914,65.85855102539062) (316,65.77657318115234)
129: (289,63.27884292602539)* (288,63.141700744628906)* (292,63.121498107910156)* (300,63.095584869384766)* (333,62.862125396728516)* (701,62.47550582885742) (679,62.368621826171875) (291,62.21549606323242) (257,62.208946228027344)* (306,62.06820297241211) (310,61.99665451049805) (2523,61.935829162597656) (299,61.85250473022461)* (157,61.80652618408203) (461,61.74843215942383)* (318,61.71390914916992) (349,61.71234893798828) (1934,61.56124496459961) (906,61.51332092285156)* (311,61.50210952758789)
130: (295,63.5474967956543)* (302,63.225406646728516) (466,62.99583053588867) (679,62.97334289550781) (306,62.90165328979492) (291,62.81498336791992) (523,62.4822998046875)* (318,62.311737060546875) (344,62.286922454833984)* (310,62.27350997924805) (544,62.16659164428711) (352,62.16611099243164) (294,62.069496154785156)* (325,61.96681594848633) (328,61.91455078125) (301,61.8912239074707) (323,61.63128662109375) (1934,61.62823486328125) (1243,61.58269119262695) (2523,61.568016052246094)
131: (1207,64.991455078125)* (1238,64.84576416015625) (4597,64.60765838623047) (2698,64.49854278564453) (1963,64.4090347290039) (8210,64.23944091796875) (13033,64.23612213134766) (1230,64.08265686035156) (3335,64.08039855957031) (6997,64.0274887084961) (13827,63.94023513793945) (10394,63.92929458618164) (1747,63.72932815551758) (1220,63.66102600097656) (1770,63.639163970947266) (16272,63.63650894165039) (4736,63.42639923095703) (3355,63.35956954956055) (276,63.3120231628418) (1209,63.267974853515625)
132: (288,61.08822250366211)* (289,61.079376220703125)* (300,61.06101989746094)* (292,60.89769744873047) (67,60.29610061645508) (67,60.29610061645508) (679,60.19532012939453) (523,59.79649353027344) (257,59.73023223876953)* (291,59.60061264038086) (293,59.45771026611328) (349,59.42219161987305)* (328,59.242713928222656) (1037,59.12841796875) (386,59.06541061401367) (680,59.063629150390625) (543,59.05230712890625)* (908,58.91325378417969) (704,58.88972854614258) (161,58.87432098388672)
133: (466,61.522193908691406)* (679,61.47167205810547)* (306,61.078460693359375)* (544,60.973487854003906)* (344,60.82170867919922) (55,60.774959564208984) (802,60.5904541015625)* (646,60.48200988769531)* (299,60.43293762207031) (790,60.38823318481445) (681,60.36431121826172)* (686,60.36123275756836) (318,60.30766296386719) (1032,60.19621276855469) (293,60.146121978759766) (352,60.10896301269531) (680,60.020408630371094) (908,59.91453552246094) (542,59.90484619140625) (543,59.85996627807617)*
134: (461,59.678226470947266) (295,59.51276397705078) (89,59.40756607055664)* (466,59.258399963378906)* (306,59.25304412841797) (300,59.159759521484375) (701,59.12450408935547)* (523,59.06791305541992) (333,58.74485778808594) (802,58.7304573059082) (352,58.724178314208984) (302,58.606136322021484) (161,58.58235168457031) (318,58.42857360839844) (679,58.381229400634766) (686,58.29561233520508)* (1037,58.135284423828125) (257,58.064510345458984)* (310,57.92231369018555) (320,57.8909797668457)
135: (3367,61.19908142089844) (30,60.85855484008789)* (6548,60.605987548828125) (522,60.52946472167969) (1379,60.438926696777344) (39,60.38234329223633) (5459,60.33316421508789) (333,60.3271369934082) (1071,60.29979705810547) (704,60.2906494140625) (5079,60.26737594604492) (3422,60.262054443359375) (5670,60.2497444152832) (6542,60.21269607543945) (300,60.20558166503906)* (486,60.08261489868164) (515,60.035518646240234) (532,59.9464111328125) (3579,59.94612121582031) (3574,59.862152099609375)
136: (295,62.62504577636719)* (288,62.594398498535156)* (300,62.36358642578125) (55,62.15742492675781)* (302,62.0789680480957)* (523,61.57263946533203)* (466,61.4644775390625) (294,61.324615478515625)* (157,61.2484016418457) (461,61.22528076171875) (913,61.139095306396484)* (352,60.974525451660156) (325,60.914894104003906)* (544,60.78251266479492) (525,60.677547454833984) (1934,60.660221099853516) (161,60.559207916259766) (265,60.52470779418945) (311,60.44062042236328) (323,60.41299057006836)
137: (89,65.15727233886719) (1243,64.8792724609375)* (903,64.8064193725586) (157,64.7286148071289) (689,64.71739959716797) (65,64.42363739013672)* (65,64.42363739013672)* (97,64.24862670898438) (288,64.01870727539062) (295,63.99708938598633) (182,63.967613220214844) (2521,63.95964431762695) (679,63.92481231689453) (425,63.89353561401367) (333,63.88422775268555) (2083,63.836891174316406) (302,63.83463668823242) (526,63.822078704833984) (316,63.804534912109375)* (4704,63.80181121826172)
139: (7,66.7560806274414)* (1104,66.67176818847656) (497,66.36773681640625) (503,66.2444076538086) (978,65.94365692138672)* (230,65.91387939453125) (1672,65.79193115234375)* (198,65.68879699707031) (209,65.56442260742188) (504,65.50975799560547) (488,65.44953155517578) (190,65.40580749511719)* (517,65.33740234375) (498,65.24580383300781)* (514,65.03775024414062) (2835,64.93975067138672) (830,64.81373596191406) (25,64.79153442382812) (2963,64.77071380615234) (1714,64.70976257324219)
140: (629,69.68278503417969) (3685,69.41981506347656) (440,69.40289306640625) (222,69.25294494628906) (1155,68.82549285888672) (2572,68.72453308105469) (621,68.6663589477539) (7665,68.65625762939453) (632,68.47977447509766) (1954,68.44280242919922) (1159,68.33242797851562) (3707,68.31440734863281) (615,68.25529479980469) (3686,68.1512451171875) (3616,68.14199829101562) (1390,68.10845184326172) (757,68.10604858398438) (1947,68.10433959960938) (3693,67.96809387207031) (3411,67.91368865966797)
141: (72,66.3802719116211)* (72,66.3802719116211)* (868,66.09941101074219) (599,65.84717559814453)* (1412,65.59568786621094) (227,65.28736877441406)* (2469,65.25104522705078) (712,65.14350128173828) (154,65.13251495361328) (1109,65.12775421142578) (715,65.07433319091797)* (234,65.03385925292969) (187,64.94668579101562) (506,64.76573181152344) (1104,64.748779296875) (190,64.65760040283203)* (193,64.65586853027344) (1103,64.55216979980469) (717,64.42706298828125) (707,64.35372161865234)
142: (59,66.05278015136719)* (1098,65.07633972167969) (1083,64.7151870727539)* (154,64.48808288574219) (1886,64.40487670898438) (1062,64.3814468383789) (81,64.17301940917969) (159,64.12162017822266)* (1707,64.08917236328125) (1167,64.08756256103516) (441,63.936405181884766)* (1890,63.87665557861328) (1073,63.855712890625) (3890,63.764530181884766) (418,63.66374969482422) (98,63.570289611816406) (84,63.505977630615234) (1001,63.44050216674805) (58,63.42750930786133) (58,63.42750930786133)
143: (3466,67.4673080444336) (575,67.46329498291016) (69,67.29065704345703) (69,67.29065704345703) (1464,67.24723052978516) (3063,66.92737579345703) (5787,66.75104522705078) (1772,66.6832046508789) (253,66.58167266845703) (2047,66.52487182617188) (717,66.50439453125)* (1694,66.43418884277344) (1122,66.36689758300781) (192,66.3459701538086)* (1834,66.29612731933594) (601,66.249755859375) (96,66.23983001708984) (1469,66.22733306884766) (1729,66.14466094970703) (959,66.14106750488281)*
144: (288,65.15425109863281)* (306,64.92313385009766)* (310,64.5969009399414) (331,64.27876281738281) (301,64.25956726074219)* (314,64.2484359741211)* (701,64.15587615966797)* (349,64.11479187011719)* (257,63.9995002746582)* (352,63.743377685546875) (320,63.590003967285156) (468,63.420169830322266) (330,63.29393768310547) (329,63.125770568847656) (484,63.10856246948242) (485,63.092323303222656) (523,63.08461380004883) (531,62.97967529296875) (461,62.93476104736328) (1444,62.88734436035156)*
145: (289,66.96662139892578) (300,66.91934967041016)* (67,66.78350830078125) (67,66.78350830078125) (288,66.50927734375)* (679,66.46326446533203) (292,66.2853775024414)* (1243,66.12454223632812) (302,66.06427764892578)* (295,66.0139389038086) (55,65.94529724121094) (498,65.87103271484375) (298,65.8543930053711) (680,65.71058654785156) (362,65.70880126953125) (324,65.61978149414062)* (1556,65.52301025390625) (306,65.50442504882812) (548,65.48367309570312)* (342,65.48050689697266)*
146: (461,64.20259857177734)* (292,63.89677810668945)* (300,63.70090103149414)* (1037,63.15529251098633) (523,63.09663009643555) (310,63.015296936035156) (475,63.01514434814453) (544,62.98454284667969) (352,62.969512939453125) (55,62.9105110168457) (67,62.89360809326172)* (67,62.89360809326172)* (299,62.8450927734375) (1455,62.625755310058594) (531,62.60435485839844) (317,62.579856872558594) (161,62.57419967651367) (681,62.482662200927734) (913,62.46244812011719) (907,62.439979553222656)
147: (89,66.03307342529297) (300,65.83148956298828) (288,65.69121551513672)* (292,65.00940704345703)* (306,64.89275360107422)* (466,64.79127502441406) (461,64.77877807617188) (701,64.7615966796875)* (680,64.75956726074219) (344,64.52140808105469) (704,64.49063110351562) (378,64.4228286743164)* (325,64.40193939208984)* (298,64.3272933959961) (544,64.31715393066406) (157,64.31666564941406) (455,64.19793701171875) (523,64.19628143310547)* (966,64.16191864013672) (230,64.04496002197266)
148: (763,67.39445495605469) (7665,67.26569366455078) (1747,66.9884262084961) (1418,66.84735870361328) (10214,66.81163024902344) (15499,66.68964385986328) (418,66.61557006835938) (162,66.61109161376953) (3169,66.45376586914062) (4222,66.40494537353516) (7895,66.36202239990234) (4232,66.25595092773438) (4597,66.22662353515625) (1731,66.16210174560547) (1727,66.12226867675781) (1744,66.00405883789062) (154,65.99608612060547) (13827,65.97941589355469) (3043,65.96588134765625) (11754,65.96086120605469)
149: (65,67.08910369873047) (65,67.08910369873047) (190,66.89364624023438) (377,66.6551513671875) (220,66.39078521728516) (89,66.26878356933594)* (333,66.09236907958984) (234,66.01239776611328) (966,65.90022277832031)* (538,65.81993103027344) (229,65.79603576660156) (227,65.67181396484375) (475,65.52222442626953) (209,65.52084350585938) (533,65.47911834716797) (67,65.3220443725586) (67,65.3220443725586) (157,65.29533386230469) (154,65.2734603881836) (540,65.26469421386719)
150: (295,64.64851379394531)* (67,64.62789916992188) (67,64.62789916992188) (300,64.51153564453125) (292,64.29277038574219) (310,63.975704193115234) (679,63.845062255859375) (55,63.70806121826172) (299,63.52342987060547)* (349,63.45881652832031)* (461,63.45060729980469) (291,63.37921905517578)* (523,63.36553955078125) (913,63.32069396972656) (466,63.23474884033203) (889,63.22510528564453) (525,63.04497146606445) (294,62.97748565673828)* (475,62.95848083496094) (544,62.93312454223633)
151: (6480,65.58362579345703) (3074,65.07833862304688) (1775,64.33613586425781) (4753,64.208251953125) (6120,64.20077514648438) (6535,63.962093353271484) (7091,63.9467658996582) (4709,63.791748046875) (1662,63.67125701904297) (283,63.64580535888672)* (498,63.63130569458008)* (708,63.60336685180664) (8732,63.55837631225586) (9187,63.54470443725586) (542,63.434326171875)* (8728,63.408226013183594) (3127,63.37459182739258) (6123,63.32646179199219) (11217,63.31321716308594) (18573,63.2535514831543)
152: (89,65.83599090576172)* (464,65.55949401855469) (679,65.34229278564453) (344,65.28837585449219)* (209,65.13228607177734) (412,64.97440338134766)* (230,64.96067810058594) (475,64.90776824951172) (302,64.83765411376953) (288,64.72725677490234) (324,64.71772766113281)* (486,64.71266174316406) (461,64.69979858398438)* (306,64.6881332397461) (190,64.68696594238281) (544,64.66963195800781) (1047,64.61288452148438) (681,64.6077651977539) (227,64.59730529785156)* (687,64.50736236572266)
153: (233,69.10195922851562) (1131,67.99137115478516) (1418,67.89727020263672) (867,67.88652038574219) (72,67.84798431396484) (72,67.84798431396484) (173,67.81404113769531) (441,67.66619873046875) (234,67.59210205078125) (450,67.54829406738281) (226,67.48067474365234) (1104,67.46920013427734) (512,67.31863403320312) (875,67.30496978759766) (152,67.22183990478516) (3901,67.1948471069336) (2369,67.13288879394531) (436,67.1227035522461) (418,67.07139587402344) (81,67.03205871582031)
154: (377,66.62107849121094) (497,65.82440948486328) (1044,65.48699951171875) (7,65.42418670654297) (230,65.20781707763672) (1672,65.06713104248047)* (1249,65.01839447021484) (488,65.0057601928711) (504,64.97147369384766) (498,64.88373565673828) (190,64.82518005371094) (978,64.75363159179688) (1854,64.74066162109375) (726,64.64443969726562) (176,64.63524627685547) (1114,64.4801025390625)* (1714,64.3648452758789) (234,64.33712005615234) (2664,64.28494262695312) (489,64.26073455810547)
155: (875,68.82144927978516)* (3431,68.4758071899414)* (1083,67.78449249267578)* (867,67.57181549072266) (163,67.43526458740234) (852,67.40957641601562) (599,67.15438842773438)* (853,67.10469055175781) (1513,66.97632598876953) (868,66.89534759521484) (3280,66.8154067993164) (9971,66.8114242553711) (1369,66.7647705078125) (871,66.65680694580078) (1119,66.58552551269531) (3481,66.55614471435547) (5913,66.46546173095703) (854,66.4516830444336) (863,66.427978515625) (9338,66.41390228271484)
156: (65,64.32377624511719)* (65,64.32377624511719)* (533,64.2318344116211)* (424,63.68107604980469) (228,63.594764709472656) (234,63.5247802734375) (163,63.42396926879883)* (1412,63.39337921142578) (868,63.39334487915039) (429,63.3892707824707) (199,63.32441711425781) (1244,63.32048034667969) (229,63.29574203491211) (959,63.237918853759766) (1122,63.230342864990234) (709,63.115806579589844) (718,63.06635284423828) (1090,63.063262939453125) (2277,63.03471755981445) (982,62.95492935180664)
157: (1358,67.0142593383789)* (732,66.22975158691406) (724,66.22198486328125) (1249,66.1697006225586) (707,65.74321746826172) (1803,65.68318176269531) (959,65.56829071044922)* (4180,65.46022033691406) (956,65.24555206298828) (841,64.96739959716797) (2834,64.94063568115234)* (954,64.85066223144531) (1366,64.78346252441406)* (2346,64.74171447753906) (2838,64.74016571044922) (951,64.68798828125) (922,64.33595275878906) (1527,64.31246185302734) (3774,64.27594757080078) (2790,64.18206024169922)
158: (89,65.37030029296875) (288,65.24676513671875) (289,65.0970230102539) (292,64.52323150634766) (2094,64.46371459960938) (67,64.33906555175781) (67,64.33906555175781) (265,64.32645416259766) (295,64.32527160644531) (786,64.26982116699219) (1021,64.12818145751953) (1059,64.1205062866211) (296,64.08007049560547) (644,64.04178619384766) (300,64.01229095458984) (913,64.00273895263672) (7340,63.95995330810547) (257,63.94461441040039) (333,63.78727340698242) (2019,63.71531295776367)
159: (89,67.63833618164062) (157,67.0722427368164) (289,66.76837921142578) (55,66.42724609375) (295,66.38467407226562) (300,66.25911712646484) (333,66.16536712646484) (71,66.06187438964844) (71,66.06187438964844) (294,66.00395965576172)* (310,65.98686218261719)* (265,65.89533233642578)* (291,65.86311340332031) (257,65.82752227783203)* (306,65.54186248779297) (349,65.49565887451172) (913,65.33570098876953) (378,65.27278900146484) (972,65.1478042602539) (328,65.12676239013672)
161: (3244,68.23782348632812)* (2,68.21070098876953) (34,68.20014190673828) (1914,67.58098602294922) (3190,67.23507690429688) (11,67.194580078125) (39,67.17407989501953) (4162,67.05856323242188) (4437,67.04657745361328) (1300,66.95549011230469) (45,66.85932159423828) (3901,66.81025695800781) (1263,66.80111694335938) (930,66.7824478149414) (1303,66.7516098022461) (10,66.74230194091797) (1704,66.72801208496094) (1292,66.71582794189453) (13,66.62061309814453) (10430,66.59627532958984)
162: (288,65.24201202392578) (300,64.46656799316406) (292,64.39053344726562) (972,64.24833679199219) (306,64.23171997070312) (157,64.14341735839844) (701,64.07733917236328) (461,64.0737075805664) (498,64.05534362792969) (378,64.04523468017578)* (466,64.03076934814453) (55,63.870296478271484) (349,63.83626937866211) (161,63.73980712890625) (523,63.701175689697266) (680,63.61213684082031) (679,63.576725006103516) (518,63.46186065673828) (377,63.41855239868164) (486,63.22818374633789)
163: (2467,66.70050048828125)* (240,66.12589263916016) (2466,65.9234619140625) (2443,65.30335235595703) (5267,65.0359115600586) (364,64.81904602050781) (12254,64.81364440917969) (3585,64.78596496582031)* (2448,64.73603820800781) (1489,64.59422302246094) (282,64.52426147460938) (17875,64.46815490722656) (2450,64.41606903076172) (2445,64.32233428955078) (3760,64.31551361083984) (13542,64.30438232421875) (8106,64.25389099121094) (2437,64.21976470947266) (8105,64.12013244628906) (5249,64.02409362792969)
164: (227,69.70364379882812) (234,69.40603637695312) (163,69.17692565917969) (190,68.97923278808594)* (88,68.80699920654297) (65,68.71358489990234) (65,68.71358489990234) (220,68.69066619873047) (199,68.64899444580078) (2637,68.50911712646484) (436,68.43377685546875) (1412,68.23663330078125) (418,68.22250366210938) (868,68.18633270263672) (1239,68.10429382324219) (429,68.0775375366211) (859,68.04379272460938) (366,68.03953552246094) (715,68.02674102783203) (173,68.01062774658203)
166: (1122,66.81126403808594) (163,66.49092864990234) (154,66.33323669433594) (959,66.30664825439453) (511,66.25865173339844) (157,66.20684051513672) (1412,66.15351867675781) (868,66.0096664428711) (65,65.88565063476562) (65,65.88565063476562) (1772,65.77992248535156) (735,65.77582550048828) (245,65.59040832519531) (718,65.5784683227539) (69,65.56462097167969) (69,65.56462097167969) (1242,65.56373596191406) (575,65.51892852783203) (190,65.4924545288086) (599,65.4738540649414)
168: (3707,70.6654281616211) (1961,70.4203872680664) (757,70.19204711914062)* (603,69.95606994628906) (1969,69.85791778564453) (1747,69.8038330078125) (11204,69.70406341552734) (1970,69.54415130615234) (7665,69.51048278808594) (1950,69.47695922851562) (418,69.42610931396484) (1155,69.4159164428711) (619,69.30033111572266) (196,69.25387573242188) (440,69.23023986816406)* (445,69.11780548095703) (444,69.09706115722656) (616,69.08158111572266) (11783,69.03119659423828) (3685,68.97792053222656)*
170: (953,69.03495025634766) (2172,68.56204986572266) (2211,68.50098419189453) (813,68.33314514160156) (2970,68.27208709716797) (9410,68.14270782470703) (10956,68.05442810058594) (1547,68.05276489257812) (2586,67.89065551757812) (1861,67.88763427734375) (2576,67.87132263183594) (12,67.86382293701172) (846,67.85400390625) (2143,67.84687042236328) (785,67.78749084472656) (370,67.65129089355469) (5667,67.52123260498047) (3028,67.43115997314453) (198,67.40093231201172) (842,67.38892364501953)*
171: (154,64.49352264404297)* (425,63.69681167602539) (757,63.270843505859375)* (56,63.258995056152344) (56,63.258995056152344) (1090,63.06768035888672) (1390,63.05727005004883) (1400,62.96097946166992)* (432,62.91685104370117) (703,62.871376037597656)* (199,62.82698440551758) (173,62.81882858276367) (210,62.809715270996094) (217,62.66127014160156) (1048,62.64535903930664) (430,62.6071662902832) (424,62.60567855834961) (196,62.550323486328125) (227,62.5296630859375) (418,62.35076141357422)
172: (234,59.50471115112305) (1090,59.37438201904297) (65,59.31227493286133) (65,59.31227493286133) (56,59.21532440185547) (56,59.21532440185547) (227,59.141754150390625) (159,58.970157623291016) (229,58.94483184814453) (220,58.855770111083984) (533,58.818729400634766) (88,58.79640197753906) (425,58.75141906738281) (233,58.64213180541992) (436,58.62516403198242) (1098,58.57683563232422) (203,58.5283088684082) (72,58.4404411315918) (72,58.4404411315918) (429,58.42864990234375)
173: (227,63.66111755371094)* (1513,63.36916732788086) (533,63.308868408203125) (982,63.13850402832031) (234,62.9493293762207) (439,62.88212585449219)* (228,62.727203369140625) (220,62.71456527709961) (226,62.61058807373047) (1090,62.58074188232422) (154,62.540287017822266)* (706,62.319515228271484) (716,62.188411712646484) (159,62.10340118408203)* (65,62.053287506103516) (65,62.053287506103516) (1814,62.02569580078125)* (614,61.939537048339844) (229,61.92136001586914) (230,61.889225006103516)
174: (366,68.39063262939453) (4432,67.80400085449219) (2176,67.61174011230469) (1105,67.50495147705078) (4616,67.44911193847656) (4747,67.39237213134766) (356,67.30934143066406) (1772,67.30762481689453) (12573,67.16751098632812) (9423,67.0546646118164) (227,66.92311096191406) (3067,66.87815856933594) (730,66.82488250732422) (3057,66.71394348144531) (245,66.7105712890625) (966,66.70867156982422) (253,66.69739532470703) (355,66.66490173339844) (967,66.63692474365234) (1686,66.4522705078125)
175: (5267,68.06865692138672) (5249,68.04377746582031) (2456,67.79914093017578) (240,67.7613754272461) (3073,67.49501037597656) (2466,67.2231674194336) (8371,66.92326354980469) (2437,66.6782455444336)* (3060,66.64535522460938) (2445,66.62226104736328) (1447,66.56100463867188)* (3584,66.55906677246094) (7837,66.40281677246094) (3583,66.38890075683594)* (2448,66.28273010253906) (13542,66.26820373535156) (892,66.25542449951172) (3589,66.18138122558594) (13546,66.15007019042969) (2450,66.13115692138672)
176: (159,64.41167449951172) (190,63.89558410644531) (65,63.833072662353516) (65,63.833072662353516) (1098,63.7501220703125) (418,63.64372634887695) (229,63.40964889526367) (425,63.4062385559082) (199,63.370601654052734) (81,63.359718322753906) (599,63.35294723510742) (56,63.3470344543457) (56,63.3470344543457) (88,63.30708312988281) (225,63.201595306396484)* (203,63.09823226928711) (436,63.028133392333984) (207,63.00167465209961) (533,62.97352600097656) (424,62.96784973144531)*
177: (163,70.1675033569336)* (868,68.97630310058594) (1412,68.97383880615234)* (1119,68.73766326904297) (4675,68.63263702392578) (841,68.34220123291016) (1358,68.29389953613281) (607,68.28858947753906)* (707,68.21776580810547) (186,68.21538543701172) (599,68.06919860839844)* (1372,68.05243682861328) (920,68.03337097167969) (1639,68.03018188476562)* (152,67.9708251953125)* (234,67.89959716796875) (1513,67.88040161132812) (1131,67.6817398071289) (859,67.44103240966797) (614,67.4248275756836)
178: (841,75.2750015258789) (4271,74.41741180419922) (370,74.34688568115234) (1369,74.05171203613281) (3417,73.91880798339844) (2375,73.89720153808594) (1206,73.8466796875) (2381,73.82683563232422) (1119,73.75454711914062) (1274,73.74300384521484) (9716,73.64285278320312) (977,73.62848663330078) (920,73.59485626220703) (1202,73.570068359375) (949,73.51295471191406)* (4611,73.48490905761719) (9125,73.44701385498047) (843,73.4255142211914) (4787,73.39069366455078) (2771,73.28643798828125)
179: (89,59.68966293334961)* (333,59.177764892578125)* (67,58.74688720703125)* (67,58.74688720703125)* (306,58.65932083129883) (190,58.55915451049805) (295,58.41682815551758) (298,58.39986801147461) (302,58.39094924926758) (55,58.211666107177734) (526,58.14435577392578) (679,58.06689453125) (65,58.03725814819336) (65,58.03725814819336) (328,57.977725982666016) (209,57.938194274902344) (903,57.790626525878906) (56,57.7712516784668) (56,57.7712516784668) (3200,57.71639633178711)
180: (845,72.53791809082031) (2586,71.13963317871094) (2574,71.12158966064453) (2151,71.10428619384766) (512,71.08150482177734) (2429,70.81591033935547) (842,70.7209243774414) (751,70.65853118896484) (763,70.61124420166016) (815,70.52398681640625) (1547,70.346435546875) (2576,70.34161376953125) (8910,70.20957946777344) (2771,70.10717010498047) (2817,70.0893325805664) (768,70.08028411865234) (964,70.03764343261719) (4271,70.03694915771484) (1418,69.99043273925781) (785,69.93281555175781)
181: (2028,66.21107482910156) (63,66.05750274658203) (63,66.05750274658203) (2952,66.02008056640625) (3863,65.86456298828125) (1104,65.61356353759766)* (1112,65.41053771972656) (1705,65.39954376220703) (460,65.396728515625) (1020,65.39202117919922) (1121,65.31695556640625) (11826,65.26612091064453) (390,65.18153381347656) (4912,65.16112518310547) (1109,65.14427947998047) (377,65.1375732421875) (72,65.09113311767578) (72,65.09113311767578) (9685,64.99109649658203) (7170,64.94148254394531)
182: (63,66.1672592163086) (63,66.1672592163086) (1740,66.15384674072266) (3466,66.04619598388672) (4987,65.80109405517578) (12138,65.66236114501953) (727,65.62142944335938) (3832,65.48954772949219) (2051,65.26176452636719) (4928,65.20304107666016) (12987,65.19080352783203) (5787,65.18241119384766) (1121,65.09466552734375) (3982,65.06488037109375) (157,65.01602172851562) (1112,65.01168060302734) (7142,65.00210571289062) (14532,64.99661254882812) (14534,64.97721099853516) (1123,64.96977996826172)
183: (59,63.0799674987793)* (599,62.30328369140625) (51,62.16719436645508) (227,62.122379302978516) (187,61.8377799987793) (441,61.48362350463867) (98,61.382911682128906) (868,61.35719299316406) (959,61.323646545410156) (163,61.287837982177734)* (1014,61.27065658569336) (1001,61.260032653808594) (2938,61.25393295288086) (1892,61.13009262084961) (851,61.12535095214844) (173,61.04585647583008) (997,61.0228385925293) (985,61.02219009399414) (190,61.0052490234375) (81,60.97505569458008)
184: (56,63.54429244995117) (56,63.54429244995117) (238,63.10647964477539)* (81,63.04875564575195)* (59,63.030426025390625) (1394,63.009254455566406) (1713,63.00757598876953) (1072,62.952972412109375) (1379,62.809452056884766) (58,62.681392669677734) (58,62.681392669677734) (1073,62.6704216003418) (1075,62.636417388916016) (4028,62.61290740966797) (1001,62.584327697753906) (51,62.551937103271484) (159,62.50816345214844) (1061,62.3813591003418) (757,62.26253890991211)* (65,62.22332000732422)
185: (1015,63.623252868652344) (4145,63.087425231933594) (995,62.797977447509766) (13547,62.59284591674805) (13548,62.59224319458008) (187,62.466331481933594)* (30,62.32816696166992) (6698,62.309513092041016) (1028,62.299739837646484) (1069,62.191593170166016) (4152,62.070648193359375) (1892,61.924442291259766) (16601,61.84092712402344) (1006,61.75662612915039) (3910,61.721717834472656)* (16604,61.70867156982422) (3912,61.6729621887207)* (98,61.65739059448242) (67,61.647613525390625) (67,61.647613525390625)
186: (1246,66.43572235107422) (461,65.91020965576172) (209,65.65753936767578) (486,65.65706634521484) (300,65.60820770263672)* (89,65.55020904541016)* (475,65.4380874633789) (544,65.29273986816406) (306,65.15702819824219)* (540,65.09547424316406) (325,65.07015228271484) (1673,65.01765441894531) (537,64.9139404296875) (1041,64.87052154541016) (344,64.84833526611328)* (538,64.81358337402344) (1047,64.80796813964844) (679,64.79676818847656) (701,64.57852935791016) (302,64.5355224609375)*
187: (72,64.74409484863281)* (72,64.74409484863281)* (163,64.33001708984375)* (193,64.17203521728516)* (868,63.79126739501953) (1014,63.70570755004883) (1122,63.647220611572266) (99,63.5435791015625) (1013,63.53425216674805)* (1001,63.5226936340332) (511,63.470455169677734) (61,63.401763916015625) (93,63.39106750488281) (1464,63.28443908691406) (77,63.277950286865234) (77,63.277950286865234) (59,63.24013137817383) (159,63.228458404541016)* (1019,63.20086669921875) (997,63.171775817871094)*
189: (1104,63.0194206237793) (234,62.60854721069336)* (504,62.50299835205078) (1116,62.36199951171875)* (497,62.31618118286133) (486,62.27499008178711)* (1091,62.164608001708984) (1179,61.94918441772461) (1099,61.89990234375) (220,61.83229064941406) (503,61.81061935424805) (1974,61.77534484863281) (1406,61.77255630493164) (488,61.74934768676758) (1672,61.697120666503906) (209,61.64698028564453) (982,61.47895050048828)* (4103,61.44368362426758) (65,61.381893157958984) (65,61.381893157958984)
190: (3864,60.95515441894531) (2046,60.791236877441406) (401,60.34347152709961) (2058,60.168453216552734) (2066,60.099815368652344) (2073,60.08959197998047) (2061,60.07916259765625) (2077,60.06003189086914) (676,60.0492057800293) (2072,60.04342269897461) (2063,60.00334167480469) (2074,59.985748291015625) (2056,59.93196487426758) (15685,59.88493347167969) (657,59.836875915527344) (2076,59.795894622802734) (2078,59.79485321044922) (2049,59.788490295410156) (15665,59.736934661865234) (660,59.59769058227539)
